time_ms,voltage_V,current_mA,true_soc
2434000,3.952,38.6,0.80000
2435000,3.956,25.2,0.80000
2436000,3.944,24.6,0.80000
2437000,3.952,25.8,0.80000
2438000,3.960,33.7,0.80000
2439000,3.944,32.1,0.80000
2440000,3.956,27.8,0.80000
2441000,3.952,27.5,0.80000
2442000,3.952,31.8,0.80000
2443000,3.968,30.9,0.80000
2444000,3.964,29.3,0.80000
2445000,3.944,32.2,0.80000
2446000,3.948,25.6,0.80000
2447000,3.956,26.6,0.80000
2448000,3.968,32.5,0.80000
2449000,3.952,31.2,0.80000
2450000,3.956,21.7,0.80000
2451000,3.960,30.1,0.80000
2452000,3.968,38.4,0.80000
2453000,3.948,33.1,0.80000
2454000,3.956,27.9,0.80000
2455000,3.964,26.9,0.80000
2456000,3.948,31.4,0.80000
2457000,3.960,34.8,0.80000
2458000,3.960,23.1,0.80000
2459000,3.968,31.1,0.80000
2460000,3.964,28.7,0.80000
2461000,3.948,30.7,0.80000
2462000,3.968,24.3,0.80000
2463000,3.964,34.8,0.80000
2464000,3.968,36.0,0.80000
2465000,3.952,32.7,0.80000
2466000,3.964,36.9,0.80000
2467000,3.956,28.5,0.80000
2468000,3.948,31.0,0.80000
2469000,3.952,32.8,0.80000
2470000,3.956,31.5,0.80000
2471000,3.956,28.9,0.80000
2472000,3.976,29.4,0.80000
2473000,3.964,35.5,0.80000
2474000,3.968,29.9,0.80000
2475000,3.956,34.5,0.80000
2476000,3.948,29.7,0.80000
2477000,3.980,34.5,0.80000
2478000,3.944,30.3,0.80000
2479000,3.956,32.4,0.80000
2480000,3.968,27.3,0.80000
2481000,3.960,31.0,0.80000
2482000,3.964,27.4,0.80000
2483000,3.952,28.4,0.80000
2484000,3.964,28.7,0.80000
2485000,3.952,29.3,0.80000
2486000,3.940,34.0,0.80000
2487000,3.960,28.2,0.80000
2488000,3.968,30.6,0.80000
2489000,3.956,34.5,0.80000
2490000,3.964,32.3,0.80000
2491000,3.980,23.2,0.80000
2492000,3.968,24.2,0.80000
2493000,3.964,31.6,0.80000
2494000,3.972,28.0,0.80000
2495000,3.964,23.8,0.80000
2496000,3.960,27.7,0.80000
2497000,3.972,31.7,0.80000
2498000,3.972,28.6,0.80000
2499000,3.956,30.2,0.80000
2500000,3.960,29.0,0.80000
2501000,3.968,27.2,0.80000
2502000,3.952,30.9,0.80000
2503000,3.968,23.4,0.80000
2504000,3.968,26.7,0.80000
2505000,3.956,33.1,0.80000
2506000,3.980,24.4,0.80000
2507000,3.960,31.4,0.80000
2508000,3.960,26.3,0.80000
2509000,3.972,25.2,0.80000
2510000,3.972,26.9,0.80000
2511000,3.956,28.4,0.80000
2512000,3.944,28.3,0.80000
2513000,3.964,29.5,0.80000
2514000,3.952,33.3,0.80000
2515000,3.972,34.6,0.80000
2516000,3.964,35.0,0.80000
2517000,3.952,34.1,0.80000
2518000,3.960,32.9,0.80000
2519000,3.956,23.4,0.80000
2520000,3.900,1050.0,0.80000
2521000,3.892,1051.5,0.79989
2522000,3.916,1041.5,0.79978
2523000,3.896,1053.6,0.79967
2524000,3.912,1050.0,0.79956
2525000,3.904,1051.7,0.79944
2526000,3.896,1054.4,0.79933
2527000,3.904,1050.1,0.79922
2528000,3.900,1048.9,0.79911
2529000,3.900,1050.3,0.79900
2530000,3.908,1045.8,0.79889
2531000,3.900,1046.1,0.79878
2532000,3.904,1048.8,0.79867
2533000,3.908,1041.5,0.79856
2534000,3.908,1047.3,0.79844
2535000,3.900,1048.1,0.79833
2536000,3.896,1057.7,0.79822
2537000,3.896,1055.0,0.79811
2538000,3.896,1051.7,0.79800
2539000,3.892,1053.4,0.79789
2540000,3.892,1046.1,0.79778
2541000,3.896,1050.4,0.79767
2542000,3.904,1052.8,0.79756
2543000,3.888,1046.1,0.79744
2544000,3.912,1044.3,0.79733
2545000,3.900,1051.2,0.79722
2546000,3.892,1044.6,0.79711
2547000,3.892,1052.0,0.79700
2548000,3.912,1054.3,0.79689
2549000,3.884,1046.2,0.79678
2550000,3.904,1046.5,0.79667
2551000,3.892,1054.2,0.79656
2552000,3.884,1050.1,0.79644
2553000,3.888,1053.6,0.79633
2554000,3.896,1049.0,0.79622
2555000,3.888,1049.2,0.79611
2556000,3.896,1050.0,0.79600
2557000,3.896,1056.6,0.79589
2558000,3.888,1053.2,0.79578
2559000,3.896,1047.2,0.79567
2560000,3.876,1050.7,0.79556
2561000,3.888,1048.7,0.79544
2562000,3.900,1048.0,0.79533
2563000,3.900,1051.9,0.79522
2564000,3.888,1051.1,0.79511
2565000,3.888,1046.3,0.79500
2566000,3.876,1050.1,0.79489
2567000,3.884,1047.8,0.79478
2568000,3.892,1051.7,0.79467
2569000,3.888,1047.7,0.79456
2570000,3.864,1049.3,0.79444
2571000,3.896,1048.1,0.79433
2572000,3.888,1043.3,0.79422
2573000,3.880,1056.3,0.79411
2574000,3.876,1050.0,0.79400
2575000,3.884,1056.5,0.79389
2576000,3.896,1050.2,0.79378
2577000,3.876,1052.6,0.79367
2578000,3.888,1047.4,0.79356
2579000,3.868,1047.5,0.79344
2580000,3.872,1049.8,0.79333
2581000,3.884,1056.5,0.79322
2582000,3.876,1046.4,0.79311
2583000,3.872,1042.4,0.79300
2584000,3.900,1054.1,0.79289
2585000,3.880,1052.9,0.79278
2586000,3.872,1048.3,0.79267
2587000,3.880,1058.2,0.79256
2588000,3.892,1058.5,0.79244
2589000,3.876,1043.0,0.79233
2590000,3.880,1047.3,0.79222
2591000,3.904,1049.8,0.79211
2592000,3.880,1045.7,0.79200
2593000,3.880,1052.5,0.79189
2594000,3.872,1050.4,0.79178
2595000,3.884,1050.4,0.79167
2596000,3.884,1051.3,0.79156
2597000,3.888,1055.7,0.79144
2598000,3.868,1050.3,0.79133
2599000,3.876,1047.6,0.79122
2600000,3.876,1051.0,0.79111
2601000,3.868,1046.3,0.79100
2602000,3.876,1043.4,0.79089
2603000,3.868,1044.1,0.79078
2604000,3.868,1048.4,0.79067
2605000,3.884,1051.5,0.79056
2606000,3.872,1047.8,0.79044
2607000,3.872,1052.1,0.79033
2608000,3.884,1046.9,0.79022
2609000,3.880,1053.5,0.79011
2610000,3.860,1053.7,0.79000
2611000,3.880,1055.4,0.78989
2612000,3.880,1054.0,0.78978
2613000,3.872,1050.2,0.78967
2614000,3.872,1051.5,0.78956
2615000,3.864,1053.5,0.78944
2616000,3.892,1047.8,0.78933
2617000,3.872,1047.5,0.78922
2618000,3.876,1046.5,0.78911
2619000,3.872,1047.1,0.78900
2620000,3.868,1053.4,0.78889
2621000,3.880,1053.2,0.78878
2622000,3.876,1054.2,0.78867
2623000,3.880,1063.0,0.78856
2624000,3.868,1051.3,0.78844
2625000,3.884,1049.6,0.78833
2626000,3.884,1056.8,0.78822
2627000,3.864,1053.1,0.78811
2628000,3.864,1051.9,0.78800
2629000,3.876,1044.1,0.78789
2630000,3.880,1052.1,0.78778
2631000,3.876,1052.0,0.78767
2632000,3.872,1046.1,0.78756
2633000,3.856,1044.0,0.78744
2634000,3.864,1053.0,0.78733
2635000,3.880,1053.5,0.78722
2636000,3.876,1047.5,0.78711
2637000,3.856,1047.4,0.78700
2638000,3.868,1050.5,0.78689
2639000,3.888,1048.2,0.78678
2640000,3.872,1043.9,0.78667
2641000,3.876,1046.0,0.78656
2642000,3.872,1051.2,0.78644
2643000,3.864,1046.2,0.78633
2644000,3.884,1053.7,0.78622
2645000,3.864,1051.9,0.78611
2646000,3.888,1051.4,0.78600
2647000,3.880,1050.4,0.78589
2648000,3.868,1047.0,0.78578
2649000,3.872,1052.5,0.78567
2650000,3.864,1046.9,0.78556
2651000,3.876,1054.0,0.78544
2652000,3.884,1056.0,0.78533
2653000,3.864,1050.5,0.78522
2654000,3.872,1055.4,0.78511
2655000,3.860,1046.1,0.78500
2656000,3.868,1052.0,0.78489
2657000,3.876,1049.9,0.78478
2658000,3.876,1053.0,0.78467
2659000,3.868,1042.3,0.78456
2660000,3.856,1052.8,0.78444
2661000,3.860,1047.4,0.78433
2662000,3.880,1050.1,0.78422
2663000,3.860,1058.1,0.78411
2664000,3.872,1052.1,0.78400
2665000,3.868,1051.6,0.78389
2666000,3.880,1051.2,0.78378
2667000,3.856,1054.4,0.78367
2668000,3.872,1053.2,0.78356
2669000,3.876,1051.3,0.78344
2670000,3.868,1050.8,0.78333
2671000,3.848,1050.5,0.78322
2672000,3.860,1049.7,0.78311
2673000,3.876,1045.3,0.78300
2674000,3.864,1052.0,0.78289
2675000,3.868,1047.7,0.78278
2676000,3.856,1054.0,0.78267
2677000,3.872,1050.0,0.78256
2678000,3.864,1042.3,0.78244
2679000,3.864,1048.3,0.78233
2680000,3.864,1048.0,0.78222
2681000,3.860,1057.7,0.78211
2682000,3.880,1051.2,0.78200
2683000,3.880,1047.8,0.78189
2684000,3.876,1050.0,0.78178
2685000,3.864,1053.0,0.78167
2686000,3.860,1049.7,0.78156
2687000,3.872,1050.3,0.78144
2688000,3.860,1049.9,0.78133
2689000,3.872,1049.0,0.78122
2690000,3.856,1054.9,0.78111
2691000,3.864,1047.3,0.78100
2692000,3.872,1056.1,0.78089
2693000,3.860,1045.0,0.78078
2694000,3.860,1046.3,0.78067
2695000,3.852,1056.4,0.78056
2696000,3.856,1043.5,0.78044
2697000,3.868,1051.1,0.78033
2698000,3.872,1051.7,0.78022
2699000,3.872,1042.9,0.78011
2700000,3.868,1048.8,0.78000
2701000,3.860,1044.7,0.77989
2702000,3.872,1050.9,0.77978
2703000,3.860,1043.7,0.77967
2704000,3.864,1045.7,0.77956
2705000,3.872,1053.1,0.77944
2706000,3.868,1047.9,0.77933
2707000,3.848,1055.4,0.77922
2708000,3.868,1052.4,0.77911
2709000,3.852,1049.0,0.77900
2710000,3.852,1053.8,0.77889
2711000,3.860,1049.3,0.77878
2712000,3.856,1052.9,0.77867
2713000,3.860,1047.3,0.77856
2714000,3.876,1054.0,0.77844
2715000,3.860,1044.0,0.77833
2716000,3.868,1045.7,0.77822
2717000,3.852,1046.2,0.77811
2718000,3.860,1047.6,0.77800
2719000,3.864,1051.3,0.77789
2720000,3.848,1050.0,0.77778
2721000,3.860,1052.9,0.77767
2722000,3.852,1054.6,0.77756
2723000,3.860,1043.6,0.77744
2724000,3.860,1055.2,0.77733
2725000,3.852,1049.2,0.77722
2726000,3.848,1057.0,0.77711
2727000,3.864,1047.1,0.77700
2728000,3.868,1042.6,0.77689
2729000,3.864,1052.5,0.77678
2730000,3.856,1052.2,0.77667
2731000,3.856,1045.7,0.77656
2732000,3.860,1046.1,0.77644
2733000,3.868,1053.2,0.77633
2734000,3.864,1051.5,0.77622
2735000,3.852,1048.8,0.77611
2736000,3.852,1051.9,0.77600
2737000,3.848,1051.1,0.77589
2738000,3.860,1046.5,0.77578
2739000,3.848,1053.5,0.77567
2740000,3.852,1052.7,0.77556
2741000,3.868,1050.1,0.77544
2742000,3.864,1053.2,0.77533
2743000,3.852,1057.6,0.77522
2744000,3.848,1046.1,0.77511
2745000,3.836,1049.0,0.77500
2746000,3.852,1049.2,0.77489
2747000,3.860,1053.1,0.77478
2748000,3.860,1047.6,0.77467
2749000,3.848,1052.9,0.77456
2750000,3.836,1048.0,0.77444
2751000,3.848,1045.6,0.77433
2752000,3.848,1050.3,0.77422
2753000,3.844,1047.9,0.77411
2754000,3.856,1050.7,0.77400
2755000,3.856,1051.6,0.77389
2756000,3.848,1043.8,0.77378
2757000,3.852,1048.4,0.77367
2758000,3.864,1050.3,0.77356
2759000,3.848,1053.2,0.77344
2760000,3.860,1052.7,0.77333
2761000,3.860,1046.8,0.77322
2762000,3.844,1049.4,0.77311
2763000,3.856,1051.8,0.77300
2764000,3.852,1049.1,0.77289
2765000,3.860,1047.1,0.77278
2766000,3.856,1049.8,0.77267
2767000,3.844,1051.4,0.77256
2768000,3.836,1046.4,0.77244
2769000,3.844,1052.3,0.77233
2770000,3.856,1050.5,0.77222
2771000,3.844,1052.4,0.77211
2772000,3.864,1049.7,0.77200
2773000,3.860,1056.9,0.77189
2774000,3.844,1051.3,0.77178
2775000,3.852,1052.9,0.77167
2776000,3.848,1052.2,0.77156
2777000,3.852,1049.3,0.77144
2778000,3.856,1051.0,0.77133
2779000,3.840,1047.7,0.77122
2780000,3.872,1056.5,0.77111
2781000,3.840,1051.8,0.77100
2782000,3.856,1046.9,0.77089
2783000,3.840,1055.4,0.77078
2784000,3.852,1049.5,0.77067
2785000,3.848,1053.5,0.77056
2786000,3.856,1043.7,0.77044
2787000,3.848,1054.5,0.77033
2788000,3.848,1051.6,0.77022
2789000,3.860,1046.6,0.77011
2790000,3.856,1051.5,0.77000
2791000,3.840,1056.0,0.76989
2792000,3.852,1047.8,0.76978
2793000,3.856,1047.7,0.76967
2794000,3.840,1049.3,0.76956
2795000,3.852,1050.3,0.76944
2796000,3.852,1053.7,0.76933
2797000,3.852,1051.8,0.76922
2798000,3.844,1049.2,0.76911
2799000,3.848,1051.2,0.76900
2800000,3.860,1056.8,0.76889
2801000,3.852,1052.5,0.76878
2802000,3.840,1049.6,0.76867
2803000,3.848,1049.1,0.76856
2804000,3.852,1050.9,0.76844
2805000,3.844,1053.7,0.76833
2806000,3.860,1047.3,0.76822
2807000,3.844,1053.1,0.76811
2808000,3.848,1049.6,0.76800
2809000,3.852,1050.1,0.76789
2810000,3.848,1060.1,0.76778
2811000,3.836,1052.7,0.76767
2812000,3.856,1048.1,0.76756
2813000,3.812,1051.6,0.76744
2814000,3.864,1052.7,0.76733
2815000,3.860,1042.0,0.76722
2816000,3.856,1038.9,0.76711
2817000,3.828,1050.0,0.76700
2818000,3.856,1051.8,0.76689
2819000,3.852,1051.5,0.76678
2820000,3.892,28.4,0.76667
2821000,3.920,32.8,0.76667
2822000,3.892,34.5,0.76667
2823000,3.900,23.9,0.76667
2824000,3.908,23.6,0.76667
2825000,3.896,31.6,0.76667
2826000,3.916,33.1,0.76667
2827000,3.908,27.8,0.76667
2828000,3.908,22.2,0.76667
2829000,3.912,30.0,0.76667
2830000,3.912,31.5,0.76667
2831000,3.916,28.9,0.76667
2832000,3.912,34.0,0.76667
2833000,3.912,31.3,0.76667
2834000,3.916,27.4,0.76667
2835000,3.916,27.8,0.76667
2836000,3.912,30.1,0.76667
2837000,3.912,28.7,0.76667
2838000,3.916,23.4,0.76667
2839000,3.920,30.9,0.76667
2840000,3.932,27.9,0.76667
2841000,3.908,28.5,0.76667
2842000,3.904,26.0,0.76667
2843000,3.928,36.1,0.76667
2844000,3.908,32.4,0.76667
2845000,3.916,37.2,0.76667
2846000,3.928,28.9,0.76667
2847000,3.936,32.6,0.76667
2848000,3.916,31.0,0.76667
2849000,3.904,27.6,0.76667
2850000,3.928,28.9,0.76667
2851000,3.920,32.4,0.76667
2852000,3.920,26.0,0.76667
2853000,3.924,34.1,0.76667
2854000,3.912,30.7,0.76667
2855000,3.896,33.5,0.76667
2856000,3.940,31.5,0.76667
2857000,3.920,24.0,0.76667
2858000,3.916,30.0,0.76667
2859000,3.924,34.1,0.76667
2860000,3.928,30.6,0.76667
2861000,3.948,30.1,0.76667
2862000,3.924,30.6,0.76667
2863000,3.916,23.2,0.76667
2864000,3.912,34.6,0.76667
2865000,3.924,21.4,0.76667
2866000,3.924,35.5,0.76667
2867000,3.908,28.7,0.76667
2868000,3.928,31.8,0.76667
2869000,3.932,22.9,0.76667
2870000,3.932,33.1,0.76667
2871000,3.928,32.3,0.76667
2872000,3.932,32.1,0.76667
2873000,3.912,22.7,0.76667
2874000,3.924,27.1,0.76667
2875000,3.928,31.6,0.76667
2876000,3.936,34.5,0.76667
2877000,3.928,26.5,0.76667
2878000,3.924,26.6,0.76667
2879000,3.900,31.3,0.76667
2880000,3.932,39.6,0.76667
2881000,3.940,27.6,0.76667
2882000,3.928,28.6,0.76667
2883000,3.940,28.1,0.76667
2884000,3.928,29.6,0.76667
2885000,3.932,34.8,0.76667
2886000,3.936,29.8,0.76667
2887000,3.928,40.2,0.76667
2888000,3.928,30.5,0.76667
2889000,3.924,35.2,0.76667
2890000,3.916,28.9,0.76667
2891000,3.924,25.3,0.76667
2892000,3.940,29.8,0.76667
2893000,3.920,32.1,0.76667
2894000,3.940,27.1,0.76667
2895000,3.928,34.5,0.76667
2896000,3.936,28.2,0.76667
2897000,3.932,26.0,0.76667
2898000,3.932,39.1,0.76667
2899000,3.932,26.9,0.76667
2900000,3.916,28.1,0.76667
2901000,3.936,32.8,0.76667
2902000,3.928,28.8,0.76667
2903000,3.928,26.2,0.76667
2904000,3.920,27.8,0.76667
2905000,3.932,37.6,0.76667
2906000,3.936,32.3,0.76667
2907000,3.928,33.1,0.76667
2908000,3.928,31.1,0.76667
2909000,3.932,31.8,0.76667
2910000,3.920,28.5,0.76667
2911000,3.928,30.6,0.76667
2912000,3.936,22.4,0.76667
2913000,3.952,33.9,0.76667
2914000,3.928,28.4,0.76667
2915000,3.932,25.6,0.76667
2916000,3.924,30.8,0.76667
2917000,3.916,29.3,0.76667
2918000,3.924,33.7,0.76667
2919000,3.920,29.9,0.76667
2920000,3.928,27.7,0.76667
2921000,3.936,30.0,0.76667
2922000,3.936,35.8,0.76667
2923000,3.944,33.8,0.76667
2924000,3.932,32.3,0.76667
2925000,3.940,34.0,0.76667
2926000,3.920,32.6,0.76667
2927000,3.928,26.6,0.76667
2928000,3.932,33.1,0.76667
2929000,3.944,34.5,0.76667
2930000,3.940,34.8,0.76667
2931000,3.936,25.9,0.76667
2932000,3.920,27.6,0.76667
2933000,3.944,28.9,0.76667
2934000,3.948,31.8,0.76667
2935000,3.952,30.7,0.76667
2936000,3.932,30.7,0.76667
2937000,3.940,24.9,0.76667
2938000,3.928,28.0,0.76667
2939000,3.940,35.1,0.76667
2940000,3.868,1054.5,0.76667
2941000,3.872,1049.8,0.76656
2942000,3.884,1053.1,0.76644
2943000,3.888,1051.5,0.76633
2944000,3.868,1053.6,0.76622
2945000,3.884,1053.3,0.76611
2946000,3.880,1058.0,0.76600
2947000,3.868,1050.1,0.76589
2948000,3.880,1052.3,0.76578
2949000,3.872,1051.7,0.76567
2950000,3.864,1050.2,0.76556
2951000,3.868,1049.4,0.76544
2952000,3.864,1056.9,0.76533
2953000,3.860,1050.2,0.76522
2954000,3.876,1052.9,0.76511
2955000,3.868,1056.5,0.76500
2956000,3.864,1052.3,0.76489
2957000,3.868,1052.1,0.76478
2958000,3.864,1050.2,0.76467
2959000,3.860,1051.8,0.76456
2960000,3.876,1049.0,0.76444
2961000,3.852,1060.8,0.76433
2962000,3.856,1045.0,0.76422
2963000,3.868,1049.6,0.76411
2964000,3.864,1052.4,0.76400
2965000,3.856,1052.1,0.76389
2966000,3.860,1049.0,0.76378
2967000,3.852,1043.7,0.76367
2968000,3.864,1045.5,0.76356
2969000,3.864,1051.0,0.76344
2970000,3.848,1042.6,0.76333
2971000,3.836,1052.7,0.76322
2972000,3.844,1054.9,0.76311
2973000,3.852,1053.4,0.76300
2974000,3.884,1054.2,0.76289
2975000,3.864,1040.9,0.76278
2976000,3.860,1042.8,0.76267
2977000,3.856,1049.2,0.76256
2978000,3.864,1046.4,0.76244
2979000,3.864,1044.2,0.76233
2980000,3.844,1048.4,0.76222
2981000,3.856,1056.4,0.76211
2982000,3.864,1057.6,0.76200
2983000,3.852,1046.8,0.76189
2984000,3.868,1050.5,0.76178
2985000,3.856,1051.8,0.76167
2986000,3.852,1049.2,0.76156
2987000,3.852,1055.2,0.76144
2988000,3.848,1048.4,0.76133
2989000,3.840,1047.8,0.76122
2990000,3.864,1047.0,0.76111
2991000,3.856,1049.2,0.76100
2992000,3.856,1040.1,0.76089
2993000,3.848,1049.4,0.76078
2994000,3.848,1050.7,0.76067
2995000,3.860,1041.5,0.76056
2996000,3.848,1051.0,0.76044
2997000,3.840,1046.1,0.76033
2998000,3.864,1050.9,0.76022
2999000,3.840,1050.8,0.76011
3000000,3.848,1050.9,0.76000
3001000,3.856,1053.5,0.75989
3002000,3.852,1038.1,0.75978
3003000,3.836,1046.0,0.75967
3004000,3.852,1049.2,0.75956
3005000,3.852,1043.4,0.75944
3006000,3.848,1053.1,0.75933
3007000,3.840,1046.5,0.75922
3008000,3.836,1054.1,0.75911
3009000,3.844,1054.3,0.75900
3010000,3.832,1049.6,0.75889
3011000,3.852,1049.4,0.75878
3012000,3.852,1044.7,0.75867
3013000,3.840,1050.4,0.75856
3014000,3.828,1053.4,0.75844
3015000,3.860,1051.4,0.75833
3016000,3.848,1055.8,0.75822
3017000,3.840,1048.8,0.75811
3018000,3.848,1048.8,0.75800
3019000,3.852,1046.8,0.75789
3020000,3.844,1058.5,0.75778
3021000,3.832,1044.6,0.75767
3022000,3.844,1053.1,0.75756
3023000,3.840,1053.5,0.75744
3024000,3.844,1053.3,0.75733
3025000,3.840,1047.1,0.75722
3026000,3.860,1045.2,0.75711
3027000,3.848,1049.6,0.75700
3028000,3.836,1047.9,0.75689
3029000,3.852,1049.1,0.75678
3030000,3.836,1047.9,0.75667
3031000,3.848,1050.6,0.75656
3032000,3.844,1056.6,0.75644
3033000,3.848,1052.6,0.75633
3034000,3.832,1045.4,0.75622
3035000,3.832,1045.7,0.75611
3036000,3.844,1053.2,0.75600
3037000,3.820,1050.3,0.75589
3038000,3.832,1058.2,0.75578
3039000,3.828,1058.2,0.75567
3040000,3.824,1046.8,0.75556
3041000,3.832,1051.4,0.75544
3042000,3.828,1045.7,0.75533
3043000,3.844,1053.1,0.75522
3044000,3.836,1057.2,0.75511
3045000,3.828,1050.9,0.75500
3046000,3.836,1048.7,0.75489
3047000,3.848,1051.9,0.75478
3048000,3.832,1054.0,0.75467
3049000,3.840,1054.0,0.75456
3050000,3.832,1048.7,0.75444
3051000,3.852,1047.8,0.75433
3052000,3.840,1051.2,0.75422
3053000,3.856,1049.0,0.75411
3054000,3.832,1055.2,0.75400
3055000,3.836,1048.9,0.75389
3056000,3.832,1050.6,0.75378
3057000,3.848,1051.8,0.75367
3058000,3.828,1044.7,0.75356
3059000,3.832,1048.1,0.75344
3060000,3.844,1058.0,0.75333
3061000,3.836,1053.8,0.75322
3062000,3.824,1048.9,0.75311
3063000,3.840,1053.1,0.75300
3064000,3.836,1055.1,0.75289
3065000,3.836,1049.4,0.75278
3066000,3.824,1053.6,0.75267
3067000,3.836,1052.9,0.75256
3068000,3.820,1045.8,0.75244
3069000,3.848,1049.5,0.75233
3070000,3.840,1056.7,0.75222
3071000,3.836,1057.8,0.75211
3072000,3.832,1053.8,0.75200
3073000,3.828,1047.9,0.75189
3074000,3.844,1041.8,0.75178
3075000,3.828,1047.4,0.75167
3076000,3.832,1045.3,0.75156
3077000,3.852,1057.1,0.75144
3078000,3.832,1043.4,0.75133
3079000,3.840,1045.9,0.75122
3080000,3.828,1051.1,0.75111
3081000,3.828,1050.3,0.75100
3082000,3.836,1056.5,0.75089
3083000,3.812,1052.7,0.75078
3084000,3.848,1049.7,0.75067
3085000,3.820,1055.3,0.75056
3086000,3.824,1048.7,0.75044
3087000,3.836,1056.8,0.75033
3088000,3.832,1046.9,0.75022
3089000,3.824,1039.6,0.75011
3090000,3.840,1050.1,0.75000
3091000,3.828,1042.2,0.74989
3092000,3.820,1054.0,0.74978
3093000,3.832,1050.9,0.74967
3094000,3.828,1056.9,0.74956
3095000,3.840,1049.3,0.74944
3096000,3.828,1044.7,0.74933
3097000,3.832,1048.2,0.74922
3098000,3.836,1053.4,0.74911
3099000,3.832,1047.0,0.74900
3100000,3.824,1056.0,0.74889
3101000,3.828,1050.6,0.74878
3102000,3.816,1049.7,0.74867
3103000,3.824,1055.6,0.74856
3104000,3.824,1054.1,0.74844
3105000,3.840,1047.5,0.74833
3106000,3.832,1054.0,0.74822
3107000,3.828,1053.0,0.74811
3108000,3.824,1050.0,0.74800
3109000,3.824,1053.6,0.74789
3110000,3.828,1055.9,0.74778
3111000,3.836,1050.1,0.74767
3112000,3.828,1050.1,0.74756
3113000,3.836,1049.9,0.74744
3114000,3.828,1047.3,0.74733
3115000,3.836,1050.0,0.74722
3116000,3.844,1049.6,0.74711
3117000,3.828,1049.4,0.74700
3118000,3.816,1049.3,0.74689
3119000,3.824,1045.9,0.74678
3120000,3.828,1054.5,0.74667
3121000,3.836,1048.1,0.74656
3122000,3.836,1056.2,0.74644
3123000,3.824,1046.6,0.74633
3124000,3.828,1057.3,0.74622
3125000,3.832,1048.9,0.74611
3126000,3.824,1054.0,0.74600
3127000,3.836,1050.9,0.74589
3128000,3.828,1045.4,0.74578
3129000,3.820,1045.5,0.74567
3130000,3.832,1047.7,0.74556
3131000,3.820,1048.7,0.74544
3132000,3.816,1050.2,0.74533
3133000,3.836,1051.7,0.74522
3134000,3.824,1049.7,0.74511
3135000,3.808,1051.5,0.74500
3136000,3.852,1052.1,0.74489
3137000,3.824,1049.5,0.74478
3138000,3.840,1053.0,0.74467
3139000,3.808,1053.9,0.74456
3140000,3.844,1052.3,0.74444
3141000,3.816,1052.5,0.74433
3142000,3.816,1051.1,0.74422
3143000,3.816,1054.9,0.74411
3144000,3.820,1050.3,0.74400
3145000,3.836,1047.8,0.74389
3146000,3.820,1050.4,0.74378
3147000,3.808,1045.4,0.74367
3148000,3.824,1045.0,0.74356
3149000,3.820,1053.9,0.74344
3150000,3.820,1056.3,0.74333
3151000,3.816,1049.0,0.74322
3152000,3.840,1054.0,0.74311
3153000,3.820,1043.0,0.74300
3154000,3.812,1055.1,0.74289
3155000,3.832,1052.3,0.74278
3156000,3.828,1050.3,0.74267
3157000,3.840,1057.0,0.74256
3158000,3.820,1049.8,0.74244
3159000,3.832,1046.3,0.74233
3160000,3.820,1044.5,0.74222
3161000,3.820,1050.4,0.74211
3162000,3.844,1051.1,0.74200
3163000,3.820,1049.5,0.74189
3164000,3.824,1054.1,0.74178
3165000,3.824,1055.8,0.74167
3166000,3.808,1049.0,0.74156
3167000,3.808,1043.5,0.74144
3168000,3.812,1051.5,0.74133
3169000,3.824,1055.0,0.74122
3170000,3.816,1049.0,0.74111
3171000,3.816,1052.5,0.74100
3172000,3.832,1046.1,0.74089
3173000,3.820,1051.4,0.74078
